"modelDID","validatorDID","providerDID","evaluationRunId","correctResponse","promptCID","responseCID","promptData","responseData","promptedAt","repliedAt","evaluationDID","score"
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiabiskglie7ecqoaa5wievs5ikhkvnsimyd4zdm77tvtebpbcjr5q","bafkreidsl5kwipkuw2cxtiv2d5kxnnzdzoaf7674d6icndxcs46smqxma4",,,1744218134653,1744218142356,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihxi6bub5jzpiscxlr33lp5utvlsdopbo6y3avjqsyh4mthfnliv4","bafkreigftn47z6djpchd3fqddc7jyafgj6pajme5ub3savp5aklm4lgywu",,,1744218144539,1744218147627,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiehfrjcgsm2odhyy3r2woawff57dfus3fa6plpxj35zp26mxqv6ea","bafkreib4zmmf6pz2zvkics5tu6btpsljchqyor7z5touvxwlk5om2zbbqu",,,1744218148683,1744218165180,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreie2vt7kwd5q3a5li6tdjd3hotf5wcc4txqqxwg4kkeqv26msyq7sm","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218166803,1744218167390,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigpquxm2hznuudis3vcgqemgablvxdqjxdeqiewgcjwx26kltn7gq","bafkreihye5pqnrzifmfdb3lrvtltaykvz5lljiejcrm2h2hiz52rvp2hci",,,1744218168905,1744218171806,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihzrr4c6ghbvkiszgb4x6tvwgjclltzq54xdmtkhjsq2gexsphxcm","bafkreic6k3mqoxwpghdxr32vnv4cg7tavuaqqa4m4bnyau57yirv5kwdx4",,,1744218173288,1744218179646,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihrxlciulxp2dgvukjonqn6elover26goecbbjls5nu5kps7hfzu4","bafkreibzogkatgamik2tktrkoh7vs2c7wvdof5z4kgbmeg5eaxllmu6xva",,,1744218182553,1744218185634,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifbad2omuem7togi2j5xl7kxxfefcppc55edx2qbngpoxgzyjnjie","bafkreihwpkyqvvheyuysdnvf7zg2tqin33uqloly2n4i2jzd2672zprive",,,1744218188092,1744218189040,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiei72dbyqyuftvswqly3etk23cjbg4qte2nf6qaltvbpbimiu43ha","bafkreia7v62pklduloyawpskque37hb4szvqd7lsacucj2kqpf5aijkoge",,,1744218190152,1744218205539,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreieivphec7fajekkkub3ehsnfcnmozzfiexmwu6mmjkf43f2dq2xfa","bafkreidnuq5zitsjj2ef42npaipzhrwzgmohrkrcqcchcfbjcyffxpivwu",,,1744218207648,1744218208420,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigbvi5bqlf2airbilnzcmzmg6szmeuqez23vxsrj2n7fpwc7eiycu","bafkreias3ldd6f32tzyke4npcxtxeum6on4zq634pztykm34ft2p2ukd2q",,,1744218209795,1744218219673,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreidezwkya6fjk7f4kfhyswrmoccmv22d7xsg6vakdvw526sui6jupi","bafkreih4axoibuit6jbq5sxt5hop3xjc7bki7sm7m67e5vgsjdlz3vstru",,,1744218221791,1744218243519,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiepaarvtglswlljmxg7dxdeij6s5qbe4672g63yczfnyk7tjmrn6a","bafkreicgqp72r3w5ijmo5xr2dhww4eu43xx6ffuyjmqdzzzvgfckzcvj7a",,,1744218246130,1744218259184,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihnehp3tcknkmp2t2qqozcpi53kbltcjsac7rxijk2lcyfwn36vre","bafkreifh2gmlq3h3tdult77fwo24uecyhccufnayz3sh5wtbzgi2gxcxiy",,,1744218260953,1744218269542,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreielwjxy72ftcydoqysnsctrbim3ddzxctscg6dyumm3v6mnjowrci","bafkreiai6awg2ewjlgvmxwxlcb3iyqdjjdisfqocttm3x33xq3n5ko7jyy",,,1744218271800,1744218280403,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreichcyb7mcrujc6h24dkik3oic6hspqekfvfetnmxu6k2lrwgwsskm","bafkreihv7yaotfx2wqkmy6q3l7wrxwu64hgxbynvqli7pls66e5ouxeotm",,,1744218281746,1744218289398,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiedenj5fenvursw2bgkgzeloa3gobfrpvea333ovx6o5url3wl4ze","bafkreiccu65rerbs6dr6su2tzm7n33443crso5mtgtibnmx7ajun3uakjy",,,1744218291900,1744218296632,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreicteypwtgjdfxuyhez6hqfdpgp7iay4mzbtitpnsfl3lgwsevit6y","bafkreigoclh4phi724ga7lzgp5wc3pdjzb2ss3pcyyrdtugun5fnqxqgha",,,1744218298385,1744218301893,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreignmz2yvm4a4wc74c4nyxs7isdrk4oblollalwpwytpbe62dikwwq","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218303334,1744218303938,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreib5g4rqub5t67zs3gvryh4l7pfi4r5b4iidmy4jnx7fi3o7ja4qpe","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218305547,1744218305983,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibn74wmdbmm4sjobcsksqfomf23qqojuciwqwz44ksjo2hfwzaryu","bafkreibfe4chvsxfqz4l57uiiinqc62agpndtyk5mac43hafkcbsmgzsmq",,,1744218307972,1744218320837,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreieaz5zrtub2roc33t5q5p5fi6mqvm6e3utipu7qclitv7kiywwe2i","bafkreifrvtmmffjxkcpo3sa44jjbhbg3gkdnsdl62yqykkrcmmu5n2d2uu",,,1744218323317,1744218327704,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiclaos3the7wr5sxufv4yiu27rohvxfgglxlwurhmenq6n7f7qdlq","bafkreic2x7ty4qsiaz3xbmjclunywhecvgixwnqxc4u434ffz5xsmwlmuq",,,1744218329769,1744218337115,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiagfi7wewzm26soizpdcrim5pgfy6era76skgzprvz3oc5gbw74ji","bafkreif4l2ejno5gj4a6i3ejfofzsjcjfablhw4uypklqwonjiyn3u6nr4",,,1744218339089,1744218341308,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiclkgt2yi5solpouqraqvwjriqhurtmo6tptygbq4cl6jp6i24b44","bafkreifq7hhvazmdl2cxsegqex7zjvlvx54y7rgs6bptywxif54vurxdsi",,,1744218343724,1744218360456,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreidqhst3yx6ut3n4xpsjn25lvnbylsaq42yuhcdxaawqzlrhaqazfm","bafkreihwpkyqvvheyuysdnvf7zg2tqin33uqloly2n4i2jzd2672zprive",,,1744218362744,1744218363225,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiajacs33axu24w342qtd772fs25lbocumecsdnzwfy4codeqm2xxu","bafkreib6sx5y5retppwc24odneza2c3bs5yhbrd4qo2dsdb57ftkyi7eii",,,1744218366003,1744218372956,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiexjnlnv4mr6dwzy5gb3jelgvjb6a5vd2pmhh6hgxzextnqlxzczu","bafkreicdk6tezgtad4jsskbjzx244vtnihj2ceouo7gjffmhbseaa4e3iy",,,1744218374641,1744218386680,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibk2fqpgsvhdqj7mf62edbsisdp3e4mughhpjd27qvwulpmlfjomq","bafkreiap5krpqkmdtvlzvcn3gqqhq3ejev6rxa6s3gv72nvysdcmefbezq",,,1744218388892,1744218392002,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreid4uo5izdljao4krgfchjuo55frn4w3gr2a63ca6hmf4q6gtd6zhe","bafkreif6qza4irwrtyrv4zwpr6vth7q5rd7fcddhbfhay4u27e6la4gxxy",,,1744218393426,1744218394625,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigbycz2ivvotwdkor4nqde4kdajnfkwfdnwq2mwztlesa6va6llda","bafkreie44klwghewk6enpq3ugo6fpsvjh5ov7cnxv5ekwfi4le5khxe2gu",,,1744218396594,1744218405391,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreic2k3dffwmsuz7trg7z4swyumu3lsbjg4ofm6bv3t2sjs3zoudbv4","bafkreignbvt34zbmwt7raocqekdsdgezsnrhasdpbeskdpcb7kk7xgupvq",,,1744218406721,1744218423831,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifs6jwlvpzjoixegc6y6yh6kvbslo5lnvc27cw4gwekpbzu2xmsxu","bafkreib62l3amsfgw7fbkcc6zs72cs27meyoqniaw3ya6booy4yh7jzepa",,,1744218426672,1744218445437,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiav3pfhd3rjekkgnaqdvohnizorxa4m7zubmj5sw7atdjj5swxyby","bafkreia2wwijqz2wgb4bxuespqymo6q5iwncxxyeuddmpxholopblqlkyi",,,1744218448422,1744218458251,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibjfduwdrvkp3mczuauq6ztinooxd2d6ajrfvkoihlk5ovyhbtshm","bafkreida74u3kyday5in2qranzo2v4fn2wpqghqtgfomvrcf2ldtgquizm",,,1744218460045,1744218466953,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifamfrsqoefvadvgljtaqm5aul2jan7ko75zaafdanzu24ok3byge","bafkreicej4aqixxl7amvykkik66ahgdwqzotozn4bxtmdck36gveqxvjpi",,,1744218469530,1744218474015,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibf7qxsmjl7az24zo3f74ddf72jxvhfplccktljbc4eiiu7ye6ppi","bafkreidnuq5zitsjj2ef42npaipzhrwzgmohrkrcqcchcfbjcyffxpivwu",,,1744218475029,1744218475367,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiglh22sv5ulcdjcd3tz5dhcg4oz4tjqzsr5elhj74wrk4dgt4y3wu","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218477551,1744218478582,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreia4uwb7donsu7bv74m2wk2xitbvh2kgibcyr7xjflthfg4gzsv2vu","bafkreihldcaw4rqzozmswx4fpzxjkgk34ofhp4ngxudmc6yd6qosfj6hka",,,1744218480820,1744218489441,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibjbo3gscxhofdn4atz4gears7grpq7d6bbaioyj5mybupuxvybhu","bafkreih2ish4pqpmfry63m5mb4jktkdb62oja5xsa2ifugf2daxtgtz3q4",,,1744218491243,1744218507348,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreidy5egg3yrg7z5jgvjgwizyza7xvypf6lqlvymuur2o7few7fhm5y","bafkreidtnewzkbvuyyquudt73h2vauhyfutymzmdjainipfmsfos3neh5e",,,1744218509139,1744218511723,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiaf56lxmzhu4etwtgokdlzdapitbvl55urzfwppjxov3hibbxzf7a","bafkreif3f44klwk4hbtvy6shmgd4tx3uoqwlehnxjyenrslgqrxn5wotvy",,,1744218513735,1744218534856,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreic5g7wlapq7vzl56yvbnii76bldo7f7p5233ea5vvppckhqqdrljy","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744218536925,1744218537510,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibn6mips45r3m3oqmcp62vujffxwipchnvleucub4ppcxrk3v2eua","bafkreidnuq5zitsjj2ef42npaipzhrwzgmohrkrcqcchcfbjcyffxpivwu",,,1744218539065,1744218539482,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreialyh5ceh2ndkvsqmueqzsinfq6xuzje33vydwnzpcmc6mu7blewe","bafkreicdr2wc6sfilb74wcdcgjmf34pstgdjxkdqt742mbrjsnhowk7jl4",,,1744218542097,1744218548456,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreie3nd3e3mokzx5jtomhq2vptaffz2tuytolegdzk47njv6jo4viha","bafkreibi76qubqyzcmbbcep7atwugmrfwc55foisedkholj7iefkduukym",,,1744218550726,1744218561771,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreidfkho4qcsh2hewnluplp3ojktkrhgfqywnwzwtjctsr4vmuixftq","bafkreifyinbn5gbcb25evfycxn2wehrfitbseielesx3ctbmnlxpadmdum",,,1744218563369,1744218564646,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibi6qqfgeo7yy3jpmozxy5iadpxtb2iqgifqp24hzyn5awckw5yga","bafkreic6cznmpciq536xa2elwv4x6mruaxlzbuaur7v5ts6htmdmahpd64",,,1744218566434,1744218570688,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihxbu54fvgymqftrosmcrji6k65t7gshbnemtpc7d5jsshmc2j4yy","bafkreifj6ukwnplhax36u2wvjo455ncj66kvqllffgqoeiqhxcmbem7mla",,,1744218573247,1744218573797,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifjrl7u5fcnzqju2pcpdjnm2uohcevaqjlzaumtwywdbwkf6ozrea","bafkreihl2epcdyxipdf7vakotixtbtyggpuergp3tgtaw6lgl4mirrqkfu",,,1744218574809,1744218577958,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreicetlnuqydt4ngavdj7ri4urqhjajtxd7asylrirevo3ppanzw5wm","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218580645,1744218581034,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiglgin6htbdnrhvytoxtyrt4vdtxxi6fylgeds64ckybea43neiu4","bafkreihce63xfi7kxc6bzy7yr7jzpy76firmtcbaxad7stvgzkpucbb7ua",,,1744218582465,1744218583066,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiff5afl7f4in2fp4joyvxfqtnsftpyv4eqggynqlj46nwmxduiq3a","bafkreib7hhk4gshfw6oqn2ccyekontcxcwb3x5cojmhl7wq2ahwak5c5im",,,1744218585599,1744218585944,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiewlt6aq2qfyzcpeeafx46ca4yrqnz6zqpublcobuysc2ny55tgui","bafkreicexv5omd2hr6xbaypbdj3tt5fzjuo27elzqljtw36iuangh6e4ee",,,1744218588142,1744218588959,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreig57klvlseos3zlfnwpa2or6xwx5j246wdvg2lcbzlxuizdv7444q","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218591749,1744218592202,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreib6jk6ebtyry5d2zkfrfi2zrhl5sivaior2oozfvkv3hys63pcnsy","bafkreihkomgqp4qes2lvcejgr2c6tlkj5itdywgcplnxcjc7qbxh2j6y4u",,,1744218595143,1744218606458,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreia6w23yupyypwlzotax6mu3qht3b4ciyt3zjkxi2imnydcpnckwbm","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218609318,1744218610639,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifrosq4gzjz6y2eej3xue7x6scdwv7qfhk7ce7r3i3327ssopfrqe","bafkreicwv4hyrcnllsj3gyu47tl2l5oatkgzqthkp7fr2pjgwatbauopmm",,,1744218613161,1744218631218,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigfbmmyhsl544ih6vkq5yomsvk5sp2yvhbvbhtptaqtoa55nhzglm","bafkreiglddsbmtopzdag4q2iwvgtn6fiqmbcgpgjfshiqkq7zl3pjre6eu",,,1744218633127,1744218647285,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiadyij7jke52jmk5sv5np3au5pg62qbndlgx2chqkqi7muutvvc6m","bafkreicpinxeddjzdoeobtioa4fr5x52xwihhlef4hkiwspx5c5iblmkqq",,,1744218648663,1744218658035,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreianrvmyd2znl7p5acdyh5lqvx7m5nca7qj7w3teg6hkarj2a4nq3e","bafkreiek6xp6azw72kodw5hmvjapg736bkrz2xvqp66rok4mau3ocopws4",,,1744218659123,1744218665818,"did:eval:multiple-choice",0
